token_id,count,tokens,prob
4982,719217200,▁job,0.00015609823859297485
4983,140827800,iner,3.056513599080187e-05
4984,64739653,struct,1.4051034653259684e-05
4985,1934555,ák,4.198740352166668e-07
4986,68268459,TO,1.4816923456998417e-05
4987,6928033,auf,1.5036539006770186e-06
4988,41882589,▁extends,9.090158537106043e-06
4989,84143034,▁Gra,1.8262326592396284e-05
4990,16083539,display,3.490756489474134e-06
4991,2079587,▁signific,4.5135164690283936e-07
4992,203849983,oney,4.4243412537280625e-05
4993,56788082,source,1.2325233007877761e-05
4994,7781315,microsoft,1.6888494399704208e-06
4995,145845589,inder,3.165419229330854e-05
4996,272431226,▁quick,5.912822234552324e-05
4997,312284270,▁wonder,6.777789030531108e-05
4998,14406377,Instance,3.1267467938841638e-06
4999,18683646,elles,4.055081317708587e-06
5000,4080593,ème,8.856481459492668e-07
5001,821423059,▁company,0.00017828090408509873
5002,791989,uß,1.7189256303243521e-07
5003,15274433,.},3.3151488685287405e-06
5004,211417326,▁separate,4.5885821691467816e-05
5005,34971566,UM,7.590196471160544e-06
5006,3866236,HERE,8.391243001206712e-07
5007,466139930,▁writing,0.00010117058103011524
5008,55555625,itution,1.2057741675855136e-05
5009,925519,▁Gesch,2.0087379123348483e-07
5010,570861,мя,1.238991456008341e-07
5011,182104415,▁James,3.9523774489130835e-05
5012,70843556,▁DE,1.537582013787042e-05
5013,103871493,▁Spe,2.254417316121266e-05
5014,35701595,process,7.748641292866408e-06
5015,58675656,Str,1.2734910330130198e-05
5016,33246586,▁sym,7.2158084008973336e-06
5017,3236241,▁ao,7.023907656301429e-07
5018,3527820,▁wy,7.656748032069708e-07
5019,574469645,▁anyone,0.00012468236258759047
5020,136675160,▁Up,2.9663850830337503e-05
5021,2423137,useum,5.259154224474406e-07
5022,71584027,aron,1.5536531281637805e-05
5023,178748648,▁definition,3.879544191056009e-05
5024,2922963,▁`$,6.343971970809897e-07
5025,63678218,▁fav,1.3820661778582974e-05
5026,39073915,ributes,8.480566519309632e-06
5027,2180405,▁Ré,4.732330927560066e-07
5028,559545,ografia,1.2144313138438028e-07
5029,15252511,element,3.310390937841828e-06
5030,94419058,cap,2.049262537576678e-05
5031,80710223,pat,1.7517272455033342e-05
5032,123177683,▁Bra,2.673437085523514e-05
5033,53305251,)(,1.1569322575789917e-05
5034,326950485,▁according,7.096103209936977e-05
5035,654142,ге,1.4197437712791875e-07
5036,47391784,▁pie,1.0285869145202212e-05
5037,118185497,eli,2.5650871404264685e-05
5038,12579537,"}""",2.730251123047607e-06
5039,167054336,▁activ,3.625731920610212e-05
5040,579184307,▁stop,0.00012570562848523756
5041,18038450,patch,3.915048572180208e-06
5042,71097,ті,1.5430827390174668e-08
5043,23466627,▁Jose,5.093175108184768e-06
5044,40178701,End,8.720348255094285e-06
5045,206099,▁prze,4.473153711531583e-08
5046,531598191,▁age,0.00011537758170176105
5047,27449140,itory,5.957536061278804e-06
5048,27851604,▁PHP,6.044886477115749e-06
5049,75398962,agement,1.6364521259973544e-05
5050,3352633,▁`.,7.276523780975775e-07
5051,690410784,▁pretty,0.00014984612059888838
5052,35866695,▁recomm,7.784474444787275e-06
5053,4776312,▁sud,1.0366463568592198e-06
5054,14016657,▁requ,3.042162324068294e-06
5055,108090,▁обла,2.3459754034684726e-08
5056,222924494,atives,4.8383326834550385e-05
5057,182885251,▁High,3.9693246415316673e-05
5058,2067414,áz,4.4870963019579694e-07
5059,113011920,oul,2.4528003017739548e-05
5060,86677686,rest,1.8812445127723525e-05
5061,52165485,▁Ter,1.1321948813026511e-05
5062,132070304,under,2.8664417125784426e-05
5063,13818386,thern,2.999129768862346e-06
5064,42734695,center,9.275098838442698e-06
5065,226889238,▁ur,4.924383122025204e-05
5066,27888164,lat,6.05282142583911e-06
5067,112187827,▁interface,2.434914263211918e-05
5068,732392,▁ин,1.589576850492258e-07
5069,299308172,▁whose,6.496156994810908e-05
5070,25475626,icas,5.529206400588576e-06
5071,25503540,amen,5.535264829436056e-06
5072,17270627,Filter,3.748400975527662e-06
5073,175506502,▁station,3.809176952916924e-05
5074,58315715,Page,1.2656789067043895e-05
5075,271914462,▁arm,5.9016064362971847e-05
5076,574325481,▁eyes,0.00012465107336582474
5077,7732,▁рай,1.6781461577961172e-09
5078,1491791,▁seu,3.2377694450140034e-07
5079,66306884,oli,1.4391185025870776e-05
5080,151280329,win,3.28337432567877e-05
5081,39628351,lik,8.600900798040083e-06
5082,463564,gex,1.0061150355569055e-07
5083,41776846,chan,9.067208173789459e-06
5084,117474302,idence,2.5496514296570193e-05
5085,28237486,args,6.1286379509469285e-06
5086,524248668,aking,0.00011378244799973257
5087,302941196,▁Google,6.575007813056912e-05
5088,46449582,▁Stud,1.0081374491015996e-05
5089,109828698,▁ho,2.383711944703183e-05
5090,228213,торы,4.9531139305370574e-08
5091,20818289,Su,4.5183822681375025e-06
5092,5622699,▁automat,1.2203454117038374e-06
5093,584689,ême,1.2690036198340066e-07
5094,165836139,▁cy,3.5992922851344134e-05
5095,105095621,lor,2.2809856774747406e-05
5096,99447421,▁stack,2.158397664949339e-05
5097,6558804,▁SELECT,1.4235167786262035e-06
5098,65682343,AF,1.4255635222516386e-05
5099,60777104,▁>>,1.3191006668336139e-05
5100,277273307,▁compet,6.017914314556043e-05
5101,171513971,▁pair,3.7225234278583116e-05
5102,565451,▁inglés,1.227249641841661e-07
5103,25593836,Response,5.55486259010139e-06
5104,68877552,▁Fig,1.4949120440662477e-05
5105,99456410,grad,2.158592761377332e-05
5106,66964450,▁documentation,1.4533902544804734e-05
5107,48001044,▁cant,1.0418102374392442e-05
5108,55040963,▁appreci,1.1946039909447523e-05
5109,533760,ån,1.1584677873580646e-07
5110,545624285,▁learn,0.0001184217922236166
5111,2923461,▁indep,6.345052825422652e-07
5112,132939389,▁pal,2.8853042533641156e-05
5113,24198036,package,5.251919443819468e-06
5114,111122219,ares,2.411786405336636e-05
5115,37426850,▁Berlin,8.123089048876307e-06
5116,467635,бли,1.0149506964575625e-07
5117,3699619,reich,8.029618999171641e-07
5118,104375,ён,2.2653453856695515e-08
5119,18840036,▁satisf,4.089024059252525e-06
5120,247025329,▁region,5.361414986286495e-05
5121,469868745,▁friend,0.00010197987960297899
5122,161566524,▁George,3.506624954462935e-05
5123,423605,▁Во,9.193883900326232e-08
5124,18923294,"▁""""",4.107094298880797e-06
5125,1497509,▁desde,3.2501797395435926e-07
5126,16959750,Factory,3.6809285178068673e-06
5127,102162215,▁County,2.217319303856581e-05
5128,4680580,ouv,1.015868771761168e-06
5129,900308808,▁‘,0.00019540219438375612
5130,99891706,▁installed,2.1680403856647613e-05
5131,606361441,▁wanted,0.0001316041286148302
5132,69876269,▁Python,1.5165881058390834e-05
5133,25796795,▁interpre,5.598912624509065e-06
5134,242752003,▁included,5.2686671124128496e-05
5135,27554161,▁((,5.9803297223804476e-06
5136,36318882,▁altern,7.8826166947427e-06
5137,8438331,isto,1.831447587411002e-06
5138,224928265,gn,4.881822344664988e-05
5139,136052262,▁border,2.952865762218969e-05
5140,30013804,pdf,6.51416837344099e-06
5141,28509242,▁dup,6.187619622863385e-06
5142,123087680,▁download,2.6714836687019915e-05
5143,180145658,just,3.909864767412744e-05
5144,432661137,▁members,9.390437463583154e-05
5145,31574624,child,6.852927308517469e-06
5146,1055140005,▁pay,0.0002290066147604405
5147,66160775,▁cer,1.4359473663096664e-05
5148,447877422,▁looked,9.720690311600236e-05
5149,106254539,▁correctly,2.306138726994926e-05
5150,18084492,auth,3.925041485449382e-06
5151,183998,▁стан,3.993475643328634e-08
5152,26267485,▁esp,5.701070748540758e-06
5153,49311724,▁desc,1.0702571154281245e-05
5154,1597468,eben,3.467129832387801e-07
5155,581102227,▁questions,0.00012612189207537728
5156,42538047,mal,9.23241853766175e-06
5157,21267,▁abgerufen,4.6157700902547884e-09
5158,40570514,▁Band,8.805386987702222e-06
5159,44750113,▁[],9.71252330469375e-06
5160,30211579,Base,6.557093277263821e-06
5161,176967312,▁ris,3.840882238596827e-05
5162,90319320,▁fort,1.9602822016652612e-05
5163,59563568,▁Id,1.2927621932724749e-05
5164,501201698,▁various,0.0001087803548602677
5165,72647130,▁League,1.5767266177498066e-05
5166,62175782,▁Hand,1.349457445308704e-05
5167,72148520,▁Type,1.5659048322384418e-05
5168,70888197,irl,1.5385508979390098e-05
5169,189402602,▁Fe,4.110776627300662e-05
5170,287086,ién,6.230888099548061e-08
5171,184415356,itter,4.002533899508576e-05
5172,412460068,▁fast,8.951995322795205e-05
5173,11107920,sta,2.41085272492326e-06
5174,229829676,▁except,4.988202117523623e-05
5175,9949816,icz,2.1594988995316e-06
5176,263022379,▁French,5.7086134859446996e-05
5177,380918622,▁environment,8.267422684199322e-05
5178,1648580,▁conse,3.578062846378069e-07
5179,169092,ур,3.6699571923701635e-08
5180,86049,ого,1.8675995697387232e-08
5181,389017457,▁necessary,8.443199053028534e-05
5182,33401444,target,7.249418638572448e-06
5183,447872369,▁reading,9.720580641753683e-05
5184,60718285,home,1.3178240646756287e-05
5185,343914,zeich,7.464277776930857e-08
5186,200308657,▁equal,4.347480640427448e-05
5187,1297354,▁più,2.8157651712382613e-07
5188,159903821,▁prem,3.470537801708071e-05
5189,473420486,▁difficult,0.00010275074619799153
5190,199573534,▁unit,4.331525598550088e-05
5191,133528777,▁replace,2.898096276225615e-05
5192,606493277,▁heart,0.00013163274217883165
5193,560063979,▁talk,0.00012155577010849137
5194,148261572,AM,3.217855501818577e-05
5195,126544885,▁RE,2.7465185275672726e-05
5196,63104751,▁Person,1.3696197029142614e-05
5197,62728570,endency,1.3614551051415518e-05
5198,505186291,▁imm,0.00010964516725464579
5199,1018799233,▁human,0.0002211192470802614
5200,10888419,dn,2.363212430072975e-06
5201,26549879,▁Kir,5.762361282178197e-06
5202,47938875,▁Aut,1.0404609271898389e-05
5203,88741982,known,1.9260478030071417e-05
5204,4504790,▁frequ,9.777154720872181e-07
5205,44440964,system,9.645425890501237e-06
5206,226148,лав,4.9082953607511166e-08
5207,9727712,▁Sz,2.111293651959025e-06
5208,109411439,▁Gal,2.3746557938023056e-05
5209,1561116,ное,3.388231786438235e-07
5210,18522573,selves,4.0201221821583164e-06
5211,14997443,rightarrow,3.2550312140734963e-06
5212,299091,▁Са,6.491443513727348e-08
5213,902702,"=""@",1.9592161057098688e-07
5214,437126434,▁building,9.487351858357708e-05
5215,162909222,import,3.5357667481745305e-05
5216,33761111,▁fam,7.327480432951142e-06
5217,50032555,▁delete,1.0859019650539693e-05
5218,39184090,aire,8.504478799823753e-06
5219,22858729,mary,4.961237486219953e-06
5220,325302843,▁fund,7.060342939738794e-05
5221,148893404,▁particip,3.231568725346418e-05
5222,94991911,▁syn,2.0616956863212715e-05
5223,28920025,sin,6.2767755867974205e-06
5224,495139280,▁lower,0.00010746457324184375
5225,151586561,▁zero,3.2900207567987165e-05
5226,65670922,▁sec,1.425315641919665e-05
5227,155677828,▁fra,3.3788172389064255e-05
5228,39519001,Point,8.577167574766025e-06
5229,186858918,▁failed,4.0555687440719055e-05
5230,1187018,iento,2.576292933180072e-07
5231,26781526,cup,5.812637733680395e-06
5232,288507280,▁slow,6.261735429749206e-05
5233,270623960,▁nation,5.8735974997616415e-05
5234,763270,ähr,1.6565941772646693e-07
5235,106007300,▁info,2.3007726745129376e-05
5236,84802626,▁Public,1.8405483832504024e-05
5237,1655318,▁decla,3.5926869395120967e-07
5238,277559,▁Та,6.024114969111905e-08
5239,184405757,▁sold,4.002325563696772e-05
5240,94252850,▁Rem,2.045655174454653e-05
5241,57005095,▁Phil,1.2372333309499825e-05
5242,821977,стра,1.7840113092948513e-07
5243,1588595,▁mehr,3.447871954919973e-07
5244,128672681,▁Work,2.7927000159528642e-05
5245,17647942,▁Nord,3.830293075570192e-06
5246,4321355,▁fait,9.379029086553337e-07
5247,1542675,▁gew,3.3482076099044556e-07
5248,7479134,println,1.6232643540794496e-06
5249,30281861,obile,6.572347217804719e-06
5250,17904325,▁Kon,3.885938205727233e-06
5251,172235292,▁assume,3.738178912399021e-05
5252,75040000,lands,1.628661247814545e-05
5253,608548926,▁amount,0.00013207889834426458
5254,132098416,▁Press,2.8670518528369522e-05
5255,366369,ých,7.951639028525681e-08
5256,65853743,▁maxim,1.4292835720634112e-05
5257,11091946,▁Champion,2.4073857426774457e-06
5258,9496529,library,2.061117906589421e-06
5259,4299277,añ,9.331111198721182e-07
5260,106341849,▁Wal,2.30803369519251e-05
5261,41275864,Comm,8.95847550198074e-06
5262,50876000,]],1.1042080176414285e-05
5263,1059393,▁zw,2.2992968087766452e-07
5264,785275085,▁social,0.00017043538110524695
5265,66517721,LI,1.4436944894141761e-05
5266,1836984,▁Unter,3.9869731525257923e-07
5267,25503940,vor,5.535351645067603e-06
5268,26030528,Delta,5.649641819529779e-06
5269,30674288,email,6.657519212407081e-06
5270,22089073,raint,4.794192056935845e-06
5271,51028287,oni,1.1075132406617635e-05
5272,72885279,▁alt,1.5818953817091055e-05
5273,926716,▁né,2.0113358701088807e-07
5274,1727846,ция,3.7501010426324236e-07
5275,207920578,ography,4.5126890726519386e-05
5276,267590446,▁mentioned,5.807758391332765e-05
5277,15253836,▁<=,3.3106785146213263e-06
5278,3273906,▁cette,7.105655425356512e-07
5279,273888673,▁currently,5.9444545299900044e-05
5280,6302537,vare,1.3678968250023108e-06
5281,455362262,izing,9.883140589506581e-05
5282,136483716,▁Def,2.9622300000922977e-05
5283,20152958,icol,4.373979440756146e-06
5284,1572345,ünd,3.412603104604159e-07
5285,84105303,▁configuration,1.8254137490911568e-05
5286,29637762,estig,6.432552564145857e-06
5287,22578701,III,4.900460467043113e-06
5288,51445012,lam,1.1165578016758296e-05
5289,3156729,ière,6.851335543913062e-07
5290,27322971,▁Ear,5.930152457737291e-06
5291,41450177,▁tu,8.996308234935202e-06
5292,12802895,Ent,2.77872853762508e-06
5293,109870335,▁Using,2.3846156303158596e-05
5294,1300582,▁ком,2.8227711927040737e-07
5295,5819610,cie,1.2630827937625274e-06
5296,139706627,▁proof,3.0321797635631826e-05
5297,67578604,▁invol,1.4667197963246937e-05
5298,103205406,▁History,2.239960625228768e-05
5299,162933922,><,3.5363028346993305e-05
5300,80449132,▁AND,1.7460605504893e-05
5301,60898040,avy,1.3217254506377943e-05
5302,99419221,▁relations,2.1577856147469356e-05
5303,13742813,${,2.982727474555164e-06
5304,752423821,▁comes,0.00016330537302708528
5305,256041295,▁direction,5.557096681859702e-05
5306,223576327,▁June,4.85248000684452e-05
5307,61935103,▁Way,1.3442337704624518e-05
5308,16895600,Component,3.6670054608975785e-06
5309,76191064,ech,1.653643834842189e-05
5310,130649352,▁Peter,2.8356015012590852e-05
5311,7903254,sg,1.7153149682083284e-06
5312,138637013,▁stra,3.008964959832907e-05
5313,141621145,uct,3.0737322858825247e-05
5314,97644317,▁implementation,2.119263261823281e-05
5315,31721251,attle,6.884751097534433e-06
5316,3380001,▁cz,7.335923036079972e-07
5317,32998914,plot,7.162053898156299e-06
5318,304779963,▁played,6.614916242649933e-05
5319,21042554,"""></",4.567056537159508e-06
5320,504388538,▁five,0.00010947202367836276
5321,72352402,▁coll,1.5703298683861886e-05
5322,85848000,▁Charles,1.863237084253506e-05
5323,62211891,Tra,1.350241151718583e-05
5324,834174,▁suo,1.8104835657442036e-07
5325,29756348,files,6.458290360352325e-06
5326,7160974,entes,1.55421120074727e-06
5327,21331954,response,4.629867646583486e-06
5328,658770751,How,0.00014297899698126134
5329,15837573,▁Soci,3.437372255401646e-06
5330,89291725,▁ign,1.9379793744404746e-05
5331,311362735,▁led,6.75778811977678e-05
5332,192268291,▁German,4.172973277388461e-05
5333,19732770,udo,4.282782224285371e-06
5334,45811908,▁Du,9.942974313438852e-06
5335,140741512,▁tim,3.054640812276463e-05
5336,23242910,ounter,5.044619776577981e-06
5337,416982116,▁attack,9.050141436046234e-05
5338,64135632,uri,1.3919938491803636e-05
5339,234699,▁ар,5.093885477089898e-08
5340,41711613,esse,9.053050063557757e-06
5341,20793093,ivil,4.512913751506382e-06
5342,32757917,▁Ju,7.109748131266699e-06
5343,17602597,▁vel,3.8204514385389886e-06
5344,12984145,matrix,2.8180668706696414e-06
5345,59986638,▁Mat,1.3019444655820817e-05
5346,9129054,gio,1.981361471082938e-06
5347,3498460,▁Zeit,7.593025358514491e-07
5348,91667840,VER,1.9895503555285724e-05
5349,76339862,has,1.6568733329279074e-05
5350,15074724,Connection,3.2718042111273818e-06
5351,848267,▁ihr,1.8410708831288658e-07
5352,50615733,▁attribute,1.0985592066474927e-05
5353,298659108,▁discuss,6.482069769542364e-05
5354,121884907,▁domain,2.6453787943014366e-05
5355,15153155,bind,3.2888268031219635e-06
5356,50267387,▁Sec,1.0909987371508081e-05
5357,40516936,rik,8.79375846793471e-06
5358,23880784,close,5.183063361970899e-06
5359,59600008,gin,1.2935530836758646e-05
5360,1039174869,▁love,0.0002255415563490214
5361,23157233,anto,5.026024519417932e-06
5362,74645127,gent,1.6200909605956183e-05
5363,38145141,aba,8.278986265874436e-06
5364,1598430,jango,3.469217748326497e-07
5365,177813547,bi,3.859248845087291e-05
5366,57764851,▁obser,1.2537230051903156e-05
5367,194338210,itting,4.217898608697296e-05
5368,508581,▁ру,1.1038195176902575e-07
5369,15982052,}=,3.4687298444772054e-06
5370,21582817,agen,4.684314721025184e-06
5371,104201752,BC,2.2615852270360045e-05
5372,111698296,some,2.424289527480256e-05
5373,99574442,▁Bu,2.1611545170330097e-05
5374,149510428,▁soci,3.244960557406273e-05
5375,476645805,▁individual,0.00010345076646280229
5376,569334570,▁deal,0.00012356785063967983
5377,506725810,▁outside,0.00010997930304030333
5378,19193667,rio,4.16577580575118e-06
5379,9461703,Exec,2.053559303628815e-06
5380,18673952,andid,4.052977340878055e-06
5381,1074441544,▁business,0.00023319580300570718
5382,37953337,▁tempor,8.237357302391517e-06
5383,47465461,▁Tur,1.0301859933415862e-05
5384,31153911,▁(!,6.761616146530289e-06
5385,23083689,riter,5.010062597401771e-06
5386,39052315,▁google,8.475878475206115e-06
5387,58379466,]:,1.2670625525360717e-05
5388,26025546,itte,5.648560530838865e-06
5389,36936489,xi,8.01666154912423e-06
5390,223683,▁Па,4.8547952278105133e-08
5391,266052143,hol,5.774371204719001e-05
5392,391479,нь,8.496624155559573e-08
5393,124584779,ring,2.703976567495194e-05
5394,49398750,▁sul,1.0721459197158684e-05
5395,1142708,ности,2.480122917334306e-07
5396,18811859,_.,4.082908549127303e-06
5397,66192704,gar,1.4366403503845794e-05
5398,16129814,Task,3.5007999728486833e-06
5399,104975296,▁Check,2.2783741547582788e-05
5400,370992879,▁modern,8.051995272420716e-05
5401,320079199,▁win,6.94696945153012e-05
5402,79583418,uster,1.7272711735771126e-05
5403,113460533,han,2.4625369570027103e-05
5404,37373373,formation,8.111482450055762e-06
5405,97942591,void,2.125736973244265e-05
5406,403009,▁фи,8.746870213492698e-08
5407,292537983,▁useful,6.349217436379667e-05
5408,165709331,▁England,3.596540055983122e-05
5409,43001178,los,9.33293606329629e-06
5410,57414289,etime,1.2461144398337542e-05
5411,15369201,eur,3.335717227954765e-06
5412,292122700,▁unique,6.340204172400774e-05
5413,1393904,▁как,3.02531640188391e-07
5414,485841360,ying,0.00010544656124966894
5415,19745145,obj,4.2854680828863445e-06
5416,26751733,uid,5.806171488403724e-06
5417,104054389,▁windows,2.2583868740581036e-05
5418,223290574,▁distance,4.846278050054185e-05
5419,1562157,▁nombre,3.3904911632492356e-07
5420,92321,ія,2.0037264800038197e-08
5421,34540160,ocus,7.496564510303044e-06
5422,22811721,ahn,4.951034913200595e-06
5423,817028,ierte,1.7732700452817462e-07
5424,22558609,▁dar,4.896099717870526e-06
5425,79790855,SI,1.7317733671173968e-05
5426,80050116,long,1.7374003439799986e-05
5427,14568783,asta,3.161995242526564e-06
5428,74772770,iven,1.6228613125099947e-05
5429,696055788,▁told,0.00015107130706724635
5430,7170174,▁Gru,1.5562079602728423e-06
5431,18566474,foo,4.0296504147596366e-06
5432,168860601,▁calling,3.6649349297891e-05
5433,181089,iembre,3.930338975286356e-08
5434,632379494,▁future,0.0001372510628718511
5435,466767,près,1.0130667972530008e-07
5436,118496457,leep,2.5718361876229025e-05
5437,1595406,avigation,3.462654486581573e-07
5438,8333297,POST,1.8086511048013334e-06
5439,237121365,▁described,5.1464602639177534e-05
5440,2010004,▁noch,4.3624941667806867e-07
5441,25619099,unit,5.560345648350796e-06
5442,24424428,allen,5.301055354962222e-06
5443,97112945,▁branch,2.1077304128817336e-05
5444,61324564,fa,1.3309826882452418e-05
5445,166140320,▁fill,3.6058942015392834e-05
5446,13286264,▁obj,2.8836385001377226e-06
5447,232274970,▁tree,5.041274553255411e-05
5448,483283,▁wurden,1.0489129715185992e-07
5449,33882017,▁Liter,7.35372175982058e-06
5450,82427480,rot,1.7889984332490467e-05
5451,19770158,split,4.290896881366033e-06
5452,458989,emein,9.96185497698761e-08
5453,22831242,module,4.955271733059149e-06
5454,112550393,CA,2.4427833622787507e-05
5455,61282224,▁operator,1.3300637447853208e-05
5456,300691348,▁wrote,6.52617731930594e-05
5457,143164170,▁Jack,3.107221958349329e-05
5458,4744688,ologie,1.0297827130291442e-06
5459,89029779,▁Ant,1.932294122585197e-05
5460,572088,тер,1.2416545255060336e-07
5461,152455107,stream,3.308871599178038e-05
5462,14786039,▁Que,3.2091482846447934e-06
5463,18913443,epsilon,4.104956246914882e-06
5464,69461609,non,1.5075883633948034e-05
5465,111086852,stein,2.4110188032264087e-05
5466,34301601,▁simpl,7.44478788468772e-06
5467,35387981,pub,7.680574799186756e-06
5468,215736031,▁July,4.6823149446564155e-05
5469,406753946,▁nature,8.828150176517192e-05
5470,19890912,▁Database,4.317105218295484e-06
5471,1251128,ól,2.715436686641413e-07
5472,289773,ним,6.289206500039501e-08
5473,38583509,▁VI,8.374129252799005e-06
5474,2064595,être,4.4809779703247217e-07
5475,214987039,iles,4.6660588912805746e-05
5476,52435552,▁wel,1.1380563905938762e-05
5477,18233114,"'),",3.957298267428685e-06
5478,217481274,▁mut,4.720193537968244e-05
5479,33730339,location,7.32080170641626e-06
5480,290516696,▁therefore,6.305347609519175e-05
5481,47346702,elli,1.027608458944875e-05
5482,306844,▁І,6.659713911572578e-08
5483,1608487,né,3.4910453684881056e-07
5484,139193,▁ав,3.021032050467084e-08
5485,128846880,ledge,2.7964808150028114e-05
5486,23251236,▁conver,5.046426843948624e-06
5487,1607258,ím,3.4883779582088355e-07
5488,3364052,▁XV,7.301307473391547e-07
5489,7068392,vider,1.5341172887476477e-06
5490,221792503,▁January,4.8137640550625166e-05
5491,635180476,▁usually,0.00013785898542505287
5492,230824932,▁released,5.0098030620712624e-05
5493,52166372,▁Mi,1.1322141326689466e-05
5494,22363745,Head,4.853806614806276e-06
5495,123321275,iller,2.6765535930647746e-05
5496,9637698,▁jan,2.0917570963139323e-06
5497,212223395,▁letter,4.606077016473069e-05
5498,33997414,produ,7.378767418404543e-06
5499,115564938,rd,2.508210769278925e-05
5500,52792963,▁Cam,1.1458136060155533e-05
5501,82824874,",'",1.7976234360197558e-05
5502,276484,▁Ц,6.000783268133752e-08
5503,222140161,▁push,4.821309592270575e-05
5504,22185918,update,4.815211206528675e-06
5505,456358717,▁maybe,9.904767557039778e-05
5506,9391992,Http,2.038429292401949e-06
5507,1426131,"@""",3.095261585830231e-07
5508,728264,мер,1.5806174773166472e-07
5509,43167828,service,9.3691056257894e-06
5510,17736757,parse,3.849569401359724e-06
5511,3116332,▁dass,6.763658267223344e-07
5512,2581814,ên,5.603545323647471e-07
5513,21297572,")""",4.622405408973897e-06
5514,140583157,more,3.051203889943072e-05
5515,38265701,/*,8.305152497222587e-06
5516,46308345,▁mas,1.0050720542634122e-05
5517,702823727,▁likely,0.0001525402143136313
5518,354151680,▁material,7.6864754406239e-05
5519,35965940,▁[[,7.806014488169385e-06
5520,535736382,▁longer,0.00011627573086457488
5521,166223593,bal,3.607701551060729e-05
5522,1039452,▁Archiv,2.2560170460598677e-07
5523,5418352,igt,1.1759941270546957e-06
5524,3413749,▁egy,7.409169384415853e-07
5525,70997221,idge,1.5409171447924445e-05
5526,64896593,igu,1.4085096766297e-05
5527,61281556,conf,1.3300492465748526e-05
5528,195902176,▁inc,4.251842782699156e-05
5529,3801,consulté,8.249655387717332e-10
5530,4158460,▁mai,9.025483279033681e-07
5531,58480073,Work,1.2692461175968243e-05
5532,369957,▁гра,8.029512650022997e-08
5533,192195487,▁October,4.171393146078681e-05
5534,314381721,▁global,6.82331191383188e-05
5535,18103012,▁sel,3.92906104918999e-06
5536,458810,▁municip,9.957969977475899e-08
5537,177309658,▁viol,3.848312484646192e-05
5538,189548724,▁Does,4.1139480457288755e-05
5539,4324442,▁\[,9.385729082917947e-07
5540,423450,ском,9.1905197946038e-08
5541,47772817,▁compos,1.0368568196539969e-05
5542,20809,бря,4.516366192133912e-09
5543,249819,вя,5.4220485643361126e-08
5544,79822392,▁respons,1.732457843260418e-05
5545,412064022,▁considered,8.943399576892327e-05
5546,169654222,▁Japan,3.682159606870014e-05
5547,115338504,pes,2.5032962666005186e-05
5548,3980706,osto,8.639687634785244e-07
5549,49873523,▁milit,1.082450349174939e-05
5550,112000519,SP,2.4308489476334845e-05
5551,1102535,сы,2.3929318081812495e-07
5552,15010888,attr,3.257949304488857e-06
5553,22821829,cil,4.953228744209778e-06
5554,308161,irectory,6.688297958259303e-08
5555,163400979,aving,3.5464397968051476e-05
5556,115682333,▁Del,2.510758699545279e-05
5557,423296900,▁prevent,9.187196926306353e-05
5558,4134843,idade,8.974225159777768e-07
5559,26433246,git,5.737047363292755e-06
5560,18600354,iform,4.037003698751635e-06
5561,10953279,outer,2.3772895847282586e-06
5562,56015582,inct,1.2157570319453355e-05
5563,115627326,level,2.509564832684158e-05
5564,82178829,atever,1.783601734849122e-05
5565,39326910,▁repe,8.535476321067474e-06
5566,263586392,▁exc,5.720854772143575e-05
5567,285323,дар,6.19262410994389e-08
5568,16528498,Style,3.5873299809675126e-06
5569,100024901,▁Thomas,2.1709312376757245e-05
5570,132157123,eline,2.868326024157254e-05
5571,314438,▁ж,6.824533388063832e-08
5572,247500,untime,5.371717201946961e-08
5573,4471892,▁larg,9.705753204706667e-07
5574,42513979,True,9.22719484111159e-06
5575,24371647,.*,5.289599815340567e-06
5576,11174104,creen,2.4252172393189634e-06
5577,30486804,yles,6.616827857744865e-06
5578,86647129,▁transl,1.88058130645906e-05
5579,614399,▁Со,1.3334859301652568e-07
5580,57658786,ensions,1.2514209802003176e-05
5581,2965739,äl,6.436812607185849e-07
5582,13918157,isse,3.0207839747999397e-06
5583,12855587,▁volt,2.7901647607687163e-06
5584,97433505,cially,2.1146878175938798e-05
5585,24517676,nik,5.32129381498837e-06
5586,69132577,.],1.5004470831750418e-05
5587,868562,▁Stadt,1.8851189641848307e-07
5588,1364686,мы,2.961901923820683e-07
5589,112759890,fill,2.447330265869281e-05
5590,15201964,lov,3.2994202635223606e-06
5591,18530271,"▁""/",4.021792948987431e-06
5592,104058306,Sp,2.2584718882652956e-05
5593,136353446,▁Air,2.9594026320119032e-05
5594,41793916,Call,9.07091303086571e-06
5595,66463970,▁nur,1.4425278826613606e-05
5596,58269298,Check,1.2646714764120147e-05
5597,85812112,ience,1.8624581744072697e-05
5598,2036083,efined,4.4190957881582923e-07
5599,116747,▁вре,2.53386613404324e-08
5600,485361,ło,1.053423043577446e-07
5601,4105165,dz,8.909812301951756e-07
5602,150002,▁ор,3.2556295908139315e-08
5603,21457882,iker,4.657198943706992e-06
5604,8190203,owa,1.7775941148500043e-06
5605,219119,ович,4.7557385922158226e-08
5606,5058879,ré,1.0979744382573027e-06
5607,125643341,OL,2.7269514996355066e-05
